s_m,ref_line_x_m,ref_line_y_m,ref_line_z_m,theta_rad,mu_rad,phi_rad,omega_x_radpm,omega_y_radpm,omega_z_radpm,track_width_left_m,track_width_right_m
81.795084,62.521420,25.958552,12.500000,1.595301,0.000000,0.000000,-0.000000,-0.000000,0.040002,8.000107,-7.999876
81.995072,62.515720,26.158459,12.500000,1.603301,0.000000,0.000000,-0.000000,-0.000000,0.040003,8.000149,-7.999835
82.195060,62.508422,26.358313,12.500000,1.611300,-0.000000,-0.000000,0.000000,-0.000000,0.039992,8.000258,-7.999726
82.395048,62.499525,26.558102,12.500000,1.619300,-0.000000,-0.000000,0.000000,-0.000000,0.040010,8.000051,-7.999933
82.595036,62.489029,26.757814,12.500000,1.627300,-0.000000,-0.000000,0.000000,0.000000,0.039995,8.000252,-7.999732
82.795024,62.476937,26.957436,12.500000,1.635299,-0.000000,0.000000,0.000000,0.000000,0.040001,8.000158,-7.999826
82.995012,62.463248,27.156954,12.500000,1.643299,0.000000,0.000000,-0.000000,0.000000,0.040003,8.000098,-7.999886
83.195000,62.447963,27.356357,12.500000,1.651298,0.000000,0.000000,-0.000000,0.000000,0.039989,8.000283,-7.999701
83.394988,62.431084,27.555631,12.500000,1.659298,0.000000,0.000000,-0.000000,-0.000000,0.040016,8.000063,-7.999921
83.594975,62.412611,27.754763,12.500000,1.667299,0.000000,0.000000,-0.000000,-0.000000,0.040004,8.000204,-7.999778
83.794963,62.392546,27.953741,12.500000,1.675299,-0.000000,-0.000000,0.000000,-0.000000,0.039996,8.000222,-7.999760
83.994951,62.370889,28.152553,12.500000,1.683299,-0.000000,-0.000000,0.000000,-0.000000,0.040009,8.000052,-7.999929
84.194939,62.347643,28.351184,12.500000,1.691298,-0.000000,-0.000000,0.000000,-0.000000,0.039987,8.000277,-7.999706
84.394927,62.322809,28.549624,12.500000,1.699296,-0.000000,-0.000000,0.000000,0.000000,0.040000,8.000116,-7.999868
84.594915,62.296388,28.747858,12.500000,1.707296,-0.000000,-0.000000,0.000000,0.000000,0.040002,8.000140,-7.999844
84.794903,62.268383,28.945875,12.500000,1.715295,0.000000,-0.000000,-0.000000,0.000000,0.039997,8.000264,-7.999720
84.994891,62.238794,29.143662,12.500000,1.723295,0.000000,0.000000,-0.000000,0.000000,0.040012,8.000052,-7.999932
85.194879,62.207623,29.341205,12.500000,1.731295,0.000000,0.000000,-0.000000,0.000000,0.039992,8.000244,-7.999740
85.394867,62.174874,29.538493,12.500000,1.739294,0.000000,0.000000,-0.000000,-0.000000,0.039995,8.000171,-7.999813
85.594855,62.140548,29.735512,12.500000,1.747293,0.000000,0.000000,-0.000000,-0.000000,0.040002,8.000089,-7.999893
85.794843,62.104646,29.932251,12.500000,1.755292,0.000000,0.000000,-0.000000,-0.000000,0.039991,8.000284,-7.999699
85.994831,62.067173,30.128696,12.500000,1.763292,0.000000,0.000000,-0.000000,-0.000000,0.040014,8.000074,-7.999910
86.194819,62.028128,30.324835,12.500000,1.771293,-0.000000,-0.000000,0.000000,-0.000000,0.040004,8.000193,-7.999791
86.394807,61.987516,30.520656,12.500000,1.779293,-0.000000,-0.000000,0.000000,-0.000000,0.040000,8.000232,-7.999752
86.594795,61.945338,30.716145,12.500000,1.787293,-0.000000,-0.000000,0.000000,0.000000,0.040012,8.000053,-7.999931
86.794783,61.901598,30.911290,12.500000,1.795293,0.000000,0.000000,-0.000000,0.000000,0.039988,8.000272,-7.999712
86.994771,61.856299,31.106080,12.500000,1.803291,0.000000,0.000000,-0.000000,0.000000,0.040002,8.000125,-7.999859
87.194759,61.809442,31.300500,12.500000,1.811291,0.000000,-0.000000,-0.000000,-0.000000,0.040002,8.000132,-7.999852
87.394747,61.761032,31.494540,12.500000,1.819290,-0.000000,-0.000000,0.000000,-0.000000,0.039987,8.000269,-7.999714
87.594735,61.711071,31.688187,12.500000,1.827289,-0.000000,-0.000000,0.000000,-0.000000,0.040005,8.000052,-7.999930
87.794723,61.659563,31.881427,12.500000,1.835288,-0.000000,-0.000000,0.000000,0.000000,0.039991,8.000236,-7.999747
87.994711,61.606511,32.074250,12.500000,1.843287,-0.000000,0.000000,0.000000,0.000000,0.040003,8.000184,-7.999800
88.194699,61.551919,32.266641,12.500000,1.851288,-0.000000,-0.000000,0.000000,0.000000,0.040011,8.000081,-7.999903
88.394687,61.495788,32.458590,12.500000,1.859287,-0.000000,-0.000000,0.000000,-0.000000,0.039989,8.000284,-7.999700
88.594675,61.438124,32.650084,12.500000,1.867287,-0.000000,-0.000000,0.000000,0.000000,0.040014,8.000083,-7.999901
88.794663,61.378930,32.841110,12.500000,1.875289,-0.000000,0.000000,0.000000,0.000000,0.040007,8.000179,-7.999803
88.994651,61.318209,33.031657,12.500000,1.883288,0.000000,0.000000,-0.000000,0.000000,0.039992,8.000238,-7.999744
89.194639,61.255967,33.221711,12.500000,1.891287,0.000000,0.000000,-0.000000,0.000000,0.040004,8.000051,-7.999931
89.394627,61.192205,33.411262,12.500000,1.899285,0.000000,0.000000,-0.000000,-0.000000,0.039985,8.000266,-7.999716
89.594615,61.126930,33.600297,12.500000,1.907284,-0.000000,-0.000000,0.000000,-0.000000,0.040004,8.000134,-7.999848
89.794603,61.060145,33.788804,12.500000,1.915284,-0.000000,-0.000000,0.000000,-0.000000,0.040007,8.000121,-7.999861
89.994591,60.991854,33.976770,12.500000,1.923284,-0.000000,-0.000000,0.000000,0.000000,0.039993,8.000273,-7.999709
90.194579,60.922062,34.164184,12.500000,1.931284,-0.000000,0.000000,0.000000,0.000000,0.040013,8.000053,-7.999929
90.394567,60.850772,34.351033,12.500000,1.939285,0.000000,-0.000000,-0.000000,0.000000,0.039996,8.000228,-7.999754
90.594555,60.777990,34.537307,12.500000,1.947283,0.000000,-0.000000,-0.000000,0.000000,0.039997,8.000196,-7.999786
90.794543,60.703720,34.722992,12.500000,1.955283,0.000000,-0.000000,-0.000000,-0.000000,0.040008,8.000069,-7.999913
90.994531,60.627967,34.908077,12.500000,1.963282,0.000000,-0.000000,-0.000000,-0.000000,0.039986,8.000283,-7.999699
91.194519,60.550736,35.092550,12.500000,1.971281,0.000000,0.000000,-0.000000,-0.000000,0.040004,8.000092,-7.999890
91.394507,60.472032,35.276399,12.500000,1.979281,-0.000000,0.000000,0.000000,-0.000000,0.040002,8.000165,-7.999815
91.594495,60.391860,35.459613,12.500000,1.987280,-0.000000,0.000000,0.000000,-0.000000,0.039996,8.000245,-7.999735
91.794483,60.310224,35.642180,12.500000,1.995280,-0.000000,-0.000000,0.000000,-0.000000,0.040010,8.000050,-7.999930
91.994471,60.227131,35.824088,12.500000,2.003280,-0.000000,-0.000000,0.000000,-0.000000,0.039992,8.000260,-7.999721
92.194459,60.142585,36.005326,12.500000,2.011279,-0.000000,0.000000,0.000000,0.000000,0.040003,8.000142,-7.999840
92.394447,60.056593,36.185881,12.500000,2.019279,-0.000000,0.000000,0.000000,0.000000,0.040005,8.000111,-7.999869
92.594435,59.969158,36.365743,12.500000,2.027279,0.000000,0.000000,-0.000000,0.000000,0.039993,8.000278,-7.999702
92.794423,59.880288,36.544899,12.500000,2.035279,0.000000,0.000000,-0.000000,0.000000,0.040015,8.000053,-7.999927
92.994411,59.789987,36.723339,12.500000,2.043279,0.000000,0.000000,-0.000000,-0.000000,0.039996,8.000218,-7.999762
93.194399,59.698261,36.901050,12.500000,2.051278,0.000000,-0.000000,-0.000000,-0.000000,0.039993,8.000207,-7.999774
93.394386,59.605117,37.078022,12.500000,2.059278,0.000000,-0.000000,-0.000000,-0.000000,0.040009,8.000059,-7.999923
93.594374,59.510560,37.254244,12.500000,2.067277,-0.000000,-0.000000,0.000000,-0.000000,0.039989,8.000282,-7.999700
93.794362,59.414597,37.429703,12.500000,2.075276,-0.000000,0.000000,0.000000,0.000000,0.040004,8.000101,-7.999881
93.994350,59.317233,37.604389,12.500000,2.083276,0.000000,0.000000,-0.000000,0.000000,0.040003,8.000153,-7.999827
94.194338,59.218475,37.778291,12.500000,2.091276,0.000000,0.000000,-0.000000,0.000000,0.039995,8.000253,-7.999727
94.394326,59.118329,37.951397,12.500000,2.099276,0.000000,0.000000,-0.000000,-0.000000,0.040010,8.000048,-7.999932
94.594314,59.016801,38.123697,12.500000,2.107275,0.000000,-0.000000,-0.000000,-0.000000,0.039993,8.000254,-7.999726
94.794302,58.913898,38.295178,12.500000,2.115275,-0.000000,-0.000000,0.000000,-0.000000,0.040003,8.000149,-7.999831
94.994290,58.809627,38.465831,12.500000,2.123275,-0.000000,-0.000000,0.000000,-0.000000,0.040004,8.000103,-7.999877
95.194278,58.703994,38.635645,12.500000,2.131274,-0.000000,-0.000000,0.000000,0.000000,0.039989,8.000282,-7.999698
95.394266,58.597006,38.804608,12.500000,2.139273,-0.000000,-0.000000,0.000000,0.000000,0.040015,8.000056,-7.999924
95.594254,58.488669,38.972710,12.500000,2.147275,0.000000,0.000000,-0.000000,0.000000,0.040001,8.000210,-7.999770
95.794242,58.378991,39.139939,12.500000,2.155274,0.000000,0.000000,-0.000000,0.000000,0.039999,8.000217,-7.999763
95.994230,58.267979,39.306286,12.500000,2.163274,0.000000,0.000000,-0.000000,-0.000000,0.040011,8.000052,-7.999928
96.194218,58.155640,39.471740,12.500000,2.171273,0.000000,0.000000,-0.000000,-0.000000,0.039984,8.000278,-7.999702
96.394206,58.041981,39.636289,12.500000,2.179271,-0.000000,-0.000000,0.000000,-0.000000,0.040001,8.000110,-7.999870
96.594194,57.927009,39.799925,12.500000,2.187272,-0.000000,-0.000000,0.000000,-0.000000,0.040005,8.000144,-7.999836
96.794182,57.810732,39.962635,12.500000,2.195271,-0.000000,-0.000000,0.000000,-0.000000,0.039998,8.000259,-7.999721
96.994170,57.693157,40.124410,12.500000,2.203272,-0.000000,-0.000000,0.000000,0.000000,0.040012,8.000050,-7.999930
97.194158,57.574291,40.285239,12.500000,2.211272,-0.000000,-0.000000,0.000000,0.000000,0.039992,8.000247,-7.999733
97.394146,57.454143,40.445112,12.500000,2.219270,-0.000000,-0.000000,0.000000,0.000000,0.039998,8.000162,-7.999818
97.594134,57.332720,40.604019,12.500000,2.227270,0.000000,0.000000,-0.000000,0.000000,0.040003,8.000094,-7.999886
97.794122,57.210030,40.761949,12.500000,2.235269,0.000000,0.000000,-0.000000,0.000000,0.039989,8.000282,-7.999698
97.994110,57.086080,40.918893,12.500000,2.243268,0.000000,0.000000,-0.000000,-0.000000,0.040014,8.000066,-7.999914
98.194098,56.960879,41.074841,12.500000,2.251269,0.000000,0.000000,-0.000000,-0.000000,0.040002,8.000198,-7.999782
98.394086,56.834434,41.229781,12.500000,2.259269,0.000000,0.000000,-0.000000,-0.000000,0.039995,8.000225,-7.999755
98.594074,56.706753,41.383706,12.500000,2.267269,-0.000000,-0.000000,0.000000,-0.000000,0.040011,8.000051,-7.999929
98.794062,56.577846,41.536604,12.500000,2.275268,-0.000000,-0.000000,0.000000,-0.000000,0.039990,8.000274,-7.999706
98.994050,56.447719,41.688466,12.500000,2.283267,-0.000000,-0.000000,0.000000,0.000000,0.040000,8.000119,-7.999861
99.194038,56.316382,41.839282,12.500000,2.291266,-0.000000,-0.000000,0.000000,0.000000,0.040000,8.000136,-7.999844
99.394026,56.183843,41.989043,12.500000,2.299265,-0.000000,0.000000,0.000000,0.000000,0.039993,8.000265,-7.999715
99.594014,56.050110,42.137739,12.500000,2.307265,0.000000,0.000000,-0.000000,0.000000,0.040014,8.000051,-7.999929
99.794002,55.915191,42.285360,12.500000,2.315266,0.000000,0.000000,-0.000000,0.000000,0.039998,8.000241,-7.999740
99.993990,55.779096,42.431897,12.500000,2.323265,0.000000,0.000000,-0.000000,-0.000000,0.039998,8.000177,-7.999805
100.193978,55.641833,42.577341,12.500000,2.331265,0.000000,-0.000000,-0.000000,-0.000000,0.040004,8.000084,-7.999898
100.393966,55.503411,42.721682,12.500000,2.339264,-0.000000,-0.000000,0.000000,-0.000000,0.039989,8.000282,-7.999699
100.593954,55.363839,42.864911,12.500000,2.347263,-0.000000,-0.000000,0.000000,-0.000000,0.040008,8.000076,-7.999904
100.793942,55.223126,43.007019,12.500000,2.355263,-0.000000,-0.000000,0.000000,-0.000000,0.039998,8.000186,-7.999794
100.993930,55.081280,43.147997,12.500000,2.363262,-0.000000,-0.000000,0.000000,0.000000,0.039996,8.000234,-7.999746
101.193918,54.938311,43.287836,12.500000,2.371262,-0.000000,0.000000,0.000000,0.000000,0.040012,8.000051,-7.999929
101.393906,54.794228,43.426526,12.500000,2.379262,0.000000,0.000000,-0.000000,0.000000,0.039990,8.000269,-7.999711
101.593894,54.649040,43.564060,12.500000,2.387261,0.000000,-0.000000,-0.000000,0.000000,0.040003,8.000128,-7.999852
101.793882,54.502757,43.700428,12.500000,2.395261,0.000000,-0.000000,-0.000000,-0.000000,0.040004,8.000126,-7.999854
101.993870,54.355387,43.835621,12.500000,2.403260,0.000000,0.000000,-0.000000,-0.000000,0.039994,8.000270,-7.999710
102.193858,54.206941,43.969631,12.500000,2.411261,0.000000,0.000000,-0.000000,0.000000,0.040014,8.000051,-7.999929
102.393846,54.057427,44.102449,12.500000,2.419261,0.000000,0.000000,-0.000000,-0.000000,0.039996,8.000231,-7.999749
102.593834,53.906856,44.234066,12.500000,2.427260,0.000000,0.000000,-0.000000,-0.000000,0.039996,8.000188,-7.999792
102.793822,53.755236,44.364475,12.500000,2.435259,0.000000,-0.000000,-0.000000,-0.000000,0.040005,8.000074,-7.999906
102.993810,53.602579,44.493667,12.500000,2.443258,-0.000000,-0.000000,0.000000,-0.000000,0.039986,8.000283,-7.999698
103.193798,53.448893,44.621634,12.500000,2.451256,-0.000000,-0.000000,0.000000,-0.000000,0.040005,8.000086,-7.999896
103.393785,53.294188,44.748368,12.500000,2.459257,-0.000000,-0.000000,0.000000,-0.000000,0.040001,8.000173,-7.999807
103.593773,53.138474,44.873860,12.500000,2.467256,-0.000000,-0.000000,0.000000,0.000000,0.039999,8.000242,-7.999739
103.793761,52.981761,44.998102,12.500000,2.475257,-0.000000,-0.000000,0.000000,0.000000,0.040014,8.000051,-7.999931
103.993749,52.824059,45.121086,12.500000,2.483257,-0.000000,0.000000,0.000000,0.000000,0.039994,8.000264,-7.999717
104.193737,52.665379,45.242805,12.500000,2.491257,0.000000,0.000000,-0.000000,0.000000,0.040004,8.000137,-7.999843
104.393725,52.505730,45.363250,12.500000,2.499257,0.000000,0.000000,-0.000000,0.000000,0.040001,8.000118,-7.999862
104.593713,52.345122,45.482415,12.500000,2.507255,0.000000,-0.000000,-0.000000,-0.000000,0.039984,8.000275,-7.999705
104.793701,52.183567,45.600291,12.500000,2.515253,0.000000,-0.000000,-0.000000,-0.000000,0.040009,8.000053,-7.999927
104.993689,52.021074,45.716872,12.500000,2.523254,0.000000,-0.000000,-0.000000,0.000000,0.039998,8.000223,-7.999757
105.193677,51.857653,45.832148,12.500000,2.531253,0.000000,0.000000,-0.000000,0.000000,0.040000,8.000200,-7.999780
105.393665,51.693315,45.946114,12.500000,2.539254,0.000000,0.000000,-0.000000,0.000000,0.040012,8.000065,-7.999917
105.593653,51.528071,46.058761,12.500000,2.547253,0.000000,0.000000,-0.000000,0.000000,0.039989,8.000283,-7.999699
105.793641,51.361931,46.170082,12.500000,2.555252,0.000000,0.000000,-0.000000,-0.000000,0.040005,8.000097,-7.999885
105.993629,51.194906,46.280072,12.500000,2.563252,0.000000,-0.000000,-0.000000,-0.000000,0.040002,8.000160,-7.999820
106.193617,51.027007,46.388721,12.500000,2.571252,-0.000000,-0.000000,0.000000,-0.000000,0.039996,8.000249,-7.999731
106.393605,50.858243,46.496024,12.500000,2.579252,-0.000000,-0.000000,0.000000,-0.000000,0.040010,8.000050,-7.999930
106.593593,50.688627,46.601973,12.500000,2.587252,-0.000000,-0.000000,0.000000,0.000000,0.039992,8.000257,-7.999722
106.793581,50.518168,46.706562,12.500000,2.595250,-0.000000,0.000000,0.000000,0.000000,0.040001,8.000144,-7.999834
106.993569,50.346879,46.809784,12.500000,2.603250,-0.000000,0.000000,0.000000,0.000000,0.040003,8.000107,-7.999872
107.193557,50.174769,46.911633,12.500000,2.611249,-0.000000,0.000000,0.000000,0.000000,0.039993,8.000280,-7.999700
107.393545,50.001850,47.012102,12.500000,2.619250,0.000000,0.000000,-0.000000,0.000000,0.040015,8.000053,-7.999927
107.593533,49.828132,47.111184,12.500000,2.627251,0.000000,0.000000,-0.000000,0.000000,0.039999,8.000214,-7.999766
107.793521,49.653628,47.208873,12.500000,2.635250,0.000000,0.000000,-0.000000,0.000000,0.040000,8.000211,-7.999769
107.993509,49.478347,47.305163,12.500000,2.643251,0.000000,0.000000,-0.000000,0.000000,0.040014,8.000051,-7.999927
108.193497,49.302302,47.400047,12.500000,2.651250,0.000000,0.000000,-0.000000,-0.000000,0.039987,8.000279,-7.999699
108.393485,49.125504,47.493521,12.500000,2.659249,0.000000,0.000000,-0.000000,-0.000000,0.040002,8.000102,-7.999876
108.593473,48.947963,47.585577,12.500000,2.667249,-0.000000,-0.000000,0.000000,-0.000000,0.040002,8.000146,-7.999834
108.793461,48.769692,47.676210,12.500000,2.675248,-0.000000,-0.000000,0.000000,-0.000000,0.039992,8.000253,-7.999727
108.993449,48.590701,47.765414,12.500000,2.683248,-0.000000,-0.000000,0.000000,-0.000000,0.040009,8.000046,-7.999934
109.193437,48.411003,47.853183,12.500000,2.691247,-0.000000,-0.000000,0.000000,0.000000,0.039990,8.000249,-7.999731
109.393425,48.230608,47.939512,12.500000,2.699244,-0.000000,-0.000000,0.000000,0.000000,0.039984,8.000152,-7.999828
109.593413,48.049529,48.024396,12.500000,2.707239,-0.000000,-0.000000,0.000000,0.000000,0.039973,8.000093,-7.999885
109.793401,47.867777,48.107830,12.500000,2.715231,0.000000,0.000000,-0.000000,0.000000,0.039945,8.000275,-7.999703
109.993389,47.685364,48.189809,12.500000,2.723220,0.000000,0.000000,-0.000000,-0.000000,0.039952,8.000054,-7.999924
110.193377,47.502303,48.270329,12.500000,2.731207,0.000000,0.000000,-0.000000,0.000000,0.039921,8.000197,-7.999781
110.393365,47.318604,48.349384,12.500000,2.739188,0.000000,0.000000,-0.000000,0.000000,0.039896,8.000212,-7.999765
110.593353,47.134280,48.426971,12.500000,2.747165,0.000000,0.000000,-0.000000,0.000000,0.039876,8.000044,-7.999932
110.793341,46.949343,48.503085,12.500000,2.755132,0.000000,0.000000,-0.000000,0.000000,0.039807,8.000266,-7.999709
110.993329,46.763807,48.577726,12.500000,2.763089,0.000000,0.000000,-0.000000,0.000000,0.039762,8.000102,-7.999871
111.193317,46.577682,48.650888,12.500000,2.771035,0.000000,0.000000,-0.000000,-0.000000,0.039706,8.000126,-7.999845
111.393305,46.390983,48.722570,12.500000,2.778968,0.000000,0.000000,-0.000000,-0.000000,0.039627,8.000244,-7.999725
111.593293,46.203722,48.792771,12.500000,2.786886,0.000000,0.000000,-0.000000,-0.000000,0.039559,8.000034,-7.999934
111.793281,46.015911,48.861487,12.500000,2.794787,-0.000000,-0.000000,0.000000,-0.000000,0.039454,8.000224,-7.999743
111.993269,45.827563,48.928720,12.500000,2.802668,-0.000000,-0.000000,0.000000,0.000000,0.039358,8.000147,-7.999818
112.193257,45.638693,48.994469,12.500000,2.810528,-0.000000,-0.000000,0.000000,0.000000,0.039248,8.000068,-7.999893
112.393245,45.449312,49.058733,12.500000,2.818361,-0.000000,-0.000000,0.000000,0.000000,0.039086,8.000253,-7.999704
112.593233,45.259434,49.121515,12.500000,2.826165,0.000000,0.000000,-0.000000,0.000000,0.038959,8.000044,-7.999910
112.793221,45.069074,49.182815,12.500000,2.833940,0.000000,0.000000,-0.000000,0.000000,0.038798,8.000162,-7.999788
112.993209,44.878243,49.242637,12.500000,2.841680,0.000000,0.000000,-0.000000,0.000000,0.038600,8.000192,-7.999754
113.193196,44.686956,49.300984,12.500000,2.849382,0.000000,0.000000,-0.000000,-0.000000,0.038429,8.000019,-7.999924
113.393184,44.495227,49.357860,12.500000,2.857045,0.000000,0.000000,-0.000000,-0.000000,0.038203,8.000227,-7.999709
113.593172,44.303068,49.413269,12.500000,2.864662,-0.000000,-0.000000,0.000000,-0.000000,0.037971,8.000080,-7.999851
113.793160,44.110495,49.467217,12.500000,2.872232,-0.000000,-0.000000,0.000000,-0.000000,0.037737,8.000088,-7.999840
113.993148,43.917520,49.519711,12.500000,2.879750,-0.000000,-0.000000,0.000000,0.000000,0.037446,8.000210,-7.999714
114.193136,43.724157,49.570758,12.500000,2.887212,0.000000,0.000000,-0.000000,0.000000,0.037181,8.000006,-7.999914
114.393124,43.530420,49.620366,12.500000,2.894617,0.000000,0.000000,-0.000000,0.000000,0.036877,8.000175,-7.999738
114.593112,43.336322,49.668544,12.500000,2.901959,0.000000,0.000000,-0.000000,-0.000000,0.036542,8.000117,-7.999791
114.793100,43.141878,49.715302,12.500000,2.909235,0.000000,0.000000,-0.000000,-0.000000,0.036227,8.000025,-7.999879
114.993088,42.947099,49.760651,12.500000,2.916442,-0.000000,-0.000000,0.000000,-0.000000,0.035845,8.000203,-7.999696
115.193076,42.752001,49.804602,12.500000,2.923574,-0.000000,-0.000000,0.000000,-0.000000,0.035473,8.000017,-7.999876
115.393064,42.556596,49.847168,12.500000,2.930629,-0.000000,-0.000000,0.000000,-0.000000,0.035087,8.000105,-7.999782
115.593052,42.360897,49.888363,12.500000,2.937600,-0.000000,-0.000000,0.000000,0.000000,0.034629,8.000146,-7.999736
115.793040,42.164918,49.928201,12.500000,2.944484,-0.000000,-0.000000,0.000000,0.000000,0.034216,7.999985,-7.999893
115.993028,41.968670,49.966697,12.500000,2.951281,-0.000000,-0.000000,0.000000,0.000000,0.033753,8.000166,-7.999708
116.193016,41.772167,50.003868,12.500000,2.957983,0.000000,0.000000,-0.000000,0.000000,0.033270,8.000045,-7.999824
116.393004,41.575422,50.039730,12.500000,2.964590,0.000000,0.000000,-0.000000,0.000000,0.032812,8.000040,-7.999825
116.592992,41.378445,50.074302,12.500000,2.971099,0.000000,0.000000,-0.000000,-0.000000,0.032274,8.000154,-7.999707
116.792980,41.181249,50.107600,12.500000,2.977502,0.000000,0.000000,-0.000000,-0.000000,0.031764,7.999974,-7.999882
116.992968,40.983845,50.139646,12.500000,2.983801,0.000000,0.000000,-0.000000,-0.000000,0.031231,8.000115,-7.999738
117.192956,40.786246,50.170459,12.500000,2.989988,-0.000000,-0.000000,0.000000,-0.000000,0.030639,8.000079,-7.999772
117.392944,40.588461,50.200060,12.500000,2.996062,-0.000000,-0.000000,0.000000,0.000000,0.030104,7.999990,-7.999860
117.592932,40.390501,50.228470,12.500000,3.002021,-0.000000,-0.000000,0.000000,0.000000,0.029497,8.000143,-7.999704
117.792920,40.192378,50.255711,12.500000,3.007860,0.000000,0.000000,-0.000000,0.000000,0.028891,7.999995,-7.999849
117.992908,39.994100,50.281808,12.500000,3.013579,0.000000,0.000000,-0.000000,0.000000,0.028306,8.000054,-7.999787
118.192896,39.795678,50.306782,12.500000,3.019172,0.000000,0.000000,-0.000000,-0.000000,0.027631,8.000099,-7.999741
118.392884,39.597120,50.330659,12.500000,3.024637,-0.000000,-0.000000,0.000000,-0.000000,0.027015,7.999969,-7.999873
118.592872,39.398437,50.353463,12.500000,3.029974,-0.000000,-0.000000,0.000000,-0.000000,0.026361,8.000111,-7.999732
118.792860,39.199636,50.375220,12.500000,3.035178,-0.000000,-0.000000,0.000000,-0.000000,0.025678,8.000025,-7.999819
118.992848,39.000726,50.395955,12.500000,3.040251,-0.000000,-0.000000,0.000000,0.000000,0.025060,8.000012,-7.999830
119.192836,38.801715,50.415693,12.500000,3.045193,-0.000000,-0.000000,0.000000,0.000000,0.024361,8.000105,-7.999736
119.392824,38.602610,50.434462,12.500000,3.049997,0.000000,0.000000,-0.000000,0.000000,0.023686,7.999968,-7.999872
119.592812,38.403418,50.452287,12.500000,3.054667,0.000000,0.000000,-0.000000,0.000000,0.023019,8.000070,-7.999771
119.792800,38.204146,50.469195,12.500000,3.059198,0.000000,0.000000,-0.000000,-0.000000,0.022291,8.000052,-7.999791
119.992788,38.004801,50.485214,12.500000,3.063591,0.000000,0.000000,-0.000000,-0.000000,0.021637,7.999978,-7.999868
120.192776,37.805388,50.500372,12.500000,3.067846,-0.000000,-0.000000,0.000000,-0.000000,0.020916,8.000094,-7.999754
120.392764,37.605914,50.514694,12.500000,3.071958,-0.000000,-0.000000,0.000000,-0.000000,0.020206,7.999995,-7.999856
120.592752,37.406384,50.528210,12.500000,3.075934,-0.000000,-0.000000,0.000000,0.000000,0.019559,8.000030,-7.999826
120.792740,37.206802,50.540946,12.500000,3.079772,-0.000000,-0.000000,0.000000,0.000000,0.018829,8.000068,-7.999793
120.992728,37.007173,50.552931,12.500000,3.083469,0.000000,0.000000,-0.000000,0.000000,0.018134,7.999976,-7.999890
121.192716,36.807503,50.564191,12.500000,3.087024,0.000000,0.000000,-0.000000,-0.000000,0.017423,8.000069,-7.999803
121.392704,36.607794,50.574755,12.500000,3.090437,0.000000,0.000000,-0.000000,-0.000000,0.016706,8.000016,-7.999863
121.592692,36.408051,50.584652,12.500000,3.093714,-0.000000,-0.000000,0.000000,-0.000000,0.016071,8.000005,-7.999882
121.792680,36.208277,50.593907,12.500000,3.096858,0.000000,0.000000,-0.000000,0.000000,0.015364,8.000070,-7.999823
121.992668,36.008476,50.602548,12.500000,3.099863,0.000000,0.000000,-0.000000,0.000000,0.014695,7.999985,-7.999916
122.192656,35.808651,50.610602,12.500000,3.102738,0.000000,0.000000,-0.000000,0.000000,0.014056,8.000049,-7.999862
122.392644,35.608803,50.618094,12.500000,3.105480,0.000000,0.000000,-0.000000,0.000000,0.013362,8.000046,-7.999876
122.592632,35.408936,50.625052,12.500000,3.108091,0.000000,0.000000,-0.000000,-0.000000,0.012753,8.000002,-7.999931
122.792620,35.209052,50.631500,12.500000,3.110577,-0.000000,0.000000,0.000000,-0.000000,0.012108,8.000075,-7.999868
122.992607,35.009153,50.637464,12.500000,3.112935,-0.000000,0.000000,0.000000,-0.000000,0.011472,8.000023,-7.999930
123.192595,34.809241,50.642969,12.500000,3.115171,-0.000000,0.000000,0.000000,-0.000000,0.010898,8.000042,-7.999918
123.392583,34.609317,50.648038,12.500000,3.117287,-0.000000,0.000000,0.000000,-0.000000,0.010258,8.000066,-7.999901
123.592571,34.409384,50.652697,12.500000,3.119282,-0.000000,0.000000,0.000000,0.000000,0.009693,8.000017,-7.999959
123.792559,34.209441,50.656969,12.500000,3.121165,-0.000000,-0.000000,0.000000,0.000000,0.009137,8.000070,-7.999918
123.992547,34.009492,50.660875,12.500000,3.122934,0.000000,-0.000000,-0.000000,0.000000,0.008557,8.000049,-7.999952
124.192535,33.809535,50.664439,12.500000,3.124595,0.000000,-0.000000,-0.000000,0.000000,0.008055,8.000045,-7.999969
124.392523,33.609574,50.667680,12.500000,3.126152,0.000000,-0.000000,-0.000000,-0.000000,0.007514,8.000080,-7.999944
124.592511,33.409607,50.670621,12.500000,3.127604,-0.000000,0.000000,0.000000,-0.000000,0.007009,8.000043,-7.999993
124.792499,33.209637,50.673282,12.500000,3.128959,-0.000000,0.000000,0.000000,-0.000000,0.006543,8.000076,-7.999971
124.992487,33.009664,50.675680,12.500000,3.130218,-0.000000,0.000000,0.000000,-0.000000,0.006046,8.000077,-7.999981
125.192475,32.809687,50.677837,12.500000,3.131385,-0.000000,-0.000000,0.000000,0.000000,0.005622,8.000059,-8.000011
125.392463,32.609709,50.679769,12.500000,3.132466,0.000000,-0.000000,-0.000000,0.000000,0.005188,8.000090,-7.999987
125.592451,32.409728,50.681493,12.500000,3.133461,0.000000,-0.000000,-0.000000,0.000000,0.004763,8.000069,-8.000015
