s_m,ref_line_x_m,ref_line_y_m,ref_line_z_m,theta_rad,mu_rad,phi_rad,omega_x_radpm,omega_y_radpm,omega_z_radpm,track_width_left_m,track_width_right_m
77.558042,62.512403,26.018776,0.000065,1.597721,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.002034,-8.001556
77.757934,62.506223,26.218572,0.000065,1.605719,0.000001,-0.523469,-0.000000,-0.020000,0.034651,8.001986,-8.001604
77.957825,62.498445,26.418312,0.000065,1.613716,0.000001,-0.523469,-0.000000,-0.020001,0.034653,8.001924,-8.001664
78.157717,62.489070,26.617983,0.000064,1.621715,0.000001,-0.523469,-0.000000,-0.020003,0.034657,8.002042,-8.001546
78.357609,62.478098,26.817573,0.000064,1.629713,0.000001,-0.523469,-0.000000,-0.020002,0.034655,8.001967,-8.001622
78.557501,62.465530,27.017069,0.000064,1.637711,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001942,-8.001648
78.757393,62.451366,27.216458,0.000064,1.645709,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.002044,-8.001545
78.957285,62.435609,27.415727,0.000064,1.653707,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.001946,-8.001642
79.157177,62.418258,27.614864,0.000063,1.661705,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.001959,-8.001630
79.357068,62.399315,27.813856,0.000063,1.669703,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.002041,-8.001547
79.556960,62.378782,28.012690,0.000063,1.677702,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001931,-8.001657
79.756852,62.356658,28.211353,0.000063,1.685700,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.001972,-8.001616
79.956744,62.332947,28.409833,0.000063,1.693698,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.002033,-8.001555
80.156636,62.307649,28.608117,0.000062,1.701696,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001913,-8.001675
80.356528,62.280765,28.806192,0.000062,1.709694,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001996,-8.001594
80.556420,62.252299,29.004046,0.000062,1.717692,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.002024,-8.001565
80.756311,62.222250,29.201666,0.000062,1.725690,0.000001,-0.523469,-0.000000,-0.020002,0.034655,8.001911,-8.001677
80.956203,62.190623,29.399039,0.000062,1.733689,0.000001,-0.523469,-0.000000,-0.020003,0.034657,8.002010,-8.001578
81.156095,62.157417,29.596153,0.000061,1.741687,0.000001,-0.523469,-0.000000,-0.020002,0.034655,8.002007,-8.001581
81.355987,62.122636,29.792995,0.000061,1.749685,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001911,-8.001677
81.555879,62.086282,29.989553,0.000061,1.757683,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.002023,-8.001565
81.755771,62.048357,30.185814,0.000061,1.765681,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001990,-8.001598
81.955663,62.008863,30.381765,0.000061,1.773679,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001910,-8.001678
82.155554,61.967803,30.577394,0.000060,1.781677,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.002032,-8.001556
82.355446,61.925181,30.772688,0.000060,1.789676,0.000001,-0.523469,-0.000000,-0.020003,0.034656,8.001966,-8.001622
82.555338,61.880997,30.967635,0.000060,1.797674,0.000001,-0.523469,-0.000000,-0.020003,0.034656,8.001928,-8.001660
82.755230,61.835256,31.162222,0.000060,1.805673,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.002036,-8.001552
82.955122,61.787959,31.356438,0.000059,1.813671,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001950,-8.001638
83.155014,61.739111,31.550269,0.000059,1.821669,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001942,-8.001646
83.354906,61.688714,31.743702,0.000059,1.829667,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.002036,-8.001552
83.554797,61.636772,31.936727,0.000059,1.837665,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001931,-8.001657
83.754689,61.583288,32.129330,0.000058,1.845663,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001960,-8.001628
83.954581,61.528264,32.321500,0.000058,1.853661,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.002031,-8.001557
84.154473,61.471706,32.513222,0.000058,1.861659,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001908,-8.001680
84.354365,61.413616,32.704487,0.000058,1.869657,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.001977,-8.001611
84.554257,61.353998,32.895281,0.000057,1.877655,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.002019,-8.001568
84.754149,61.292856,33.085592,0.000057,1.885653,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001905,-8.001681
84.954041,61.230194,33.275407,0.000057,1.893652,0.000001,-0.523469,-0.000000,-0.020002,0.034655,8.001995,-8.001592
85.153932,61.166016,33.464716,0.000057,1.901650,0.000001,-0.523469,-0.000000,-0.020003,0.034657,8.002008,-8.001580
85.353824,61.100326,33.653505,0.000056,1.909649,0.000001,-0.523469,-0.000000,-0.020002,0.034656,8.001900,-8.001688
85.553716,61.033128,33.841762,0.000056,1.917647,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.002011,-8.001577
85.753608,60.964426,34.029477,0.000056,1.925645,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.001990,-8.001598
85.953500,60.894225,34.216635,0.000056,1.933643,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001903,-8.001683
86.153392,60.822529,34.403227,0.000055,1.941641,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.002018,-8.001569
86.353284,60.749344,34.589238,0.000055,1.949639,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.001966,-8.001622
86.553175,60.674673,34.774659,0.000055,1.957637,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.001909,-8.001677
86.753067,60.598521,34.959476,0.000055,1.965635,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.002025,-8.001561
86.952959,60.520894,35.143679,0.000054,1.973634,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.001948,-8.001638
87.152851,60.441795,35.327254,0.000054,1.981632,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.001927,-8.001661
87.352743,60.361232,35.510192,0.000054,1.989630,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.002028,-8.001560
87.552635,60.279207,35.692479,0.000054,1.997628,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.001929,-8.001659
87.752527,60.195727,35.874104,0.000053,2.005626,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001945,-8.001643
87.952418,60.110798,36.055055,0.000053,2.013624,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.002025,-8.001563
88.152310,60.024423,36.235322,0.000053,2.021622,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001912,-8.001676
88.352202,59.936610,36.414892,0.000053,2.029620,0.000001,-0.523469,-0.000000,-0.020002,0.034655,8.001957,-8.001631
88.552094,59.847363,36.593754,0.000052,2.037619,0.000001,-0.523469,-0.000000,-0.020003,0.034657,8.002016,-8.001572
88.751986,59.756689,36.771896,0.000052,2.045617,0.000001,-0.523469,-0.000000,-0.020002,0.034655,8.001897,-8.001691
88.951878,59.664593,36.949307,0.000052,2.053616,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001980,-8.001608
89.151770,59.571080,37.125976,0.000052,2.061614,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.002005,-8.001583
89.351661,59.476158,37.301892,0.000051,2.069612,0.000001,-0.523469,-0.000000,-0.020001,0.034654,8.001893,-8.001695
89.551553,59.379831,37.477043,0.000051,2.077610,0.000001,-0.523469,-0.000000,-0.020002,0.034654,8.001995,-8.001593
89.751445,59.282107,37.651417,0.000051,2.085608,0.000002,-0.523469,-0.000000,-0.020001,0.034654,8.001988,-8.001600
89.951337,59.182992,37.825005,0.000050,2.093606,0.000002,-0.523469,-0.000000,-0.020001,0.034654,8.001894,-8.001694
90.151229,59.082491,37.997794,0.000050,2.101604,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.002006,-8.001582
90.351121,58.980611,38.169774,0.000050,2.109602,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.001970,-8.001618
90.551013,58.877359,38.340934,0.000049,2.117600,0.000002,-0.523469,-0.000000,-0.020001,0.034654,8.001891,-8.001697
90.750904,58.772742,38.511262,0.000049,2.125599,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.002014,-8.001574
90.950796,58.666765,38.680748,0.000049,2.133597,0.000002,-0.523469,-0.000000,-0.020001,0.034654,8.001946,-8.001642
91.150688,58.559437,38.849381,0.000048,2.141595,0.000002,-0.523469,-0.000000,-0.020001,0.034654,8.001911,-8.001677
91.350580,58.450763,39.017150,0.000048,2.149593,0.000002,-0.523469,-0.000000,-0.020002,0.034655,8.002017,-8.001570
91.550472,58.340751,39.184045,0.000048,2.157591,0.000002,-0.523469,-0.000000,-0.020003,0.034656,8.001927,-8.001659
91.750364,58.229407,39.350055,0.000047,2.165590,0.000002,-0.523469,-0.000000,-0.020003,0.034656,8.001924,-8.001662
91.950256,58.116739,39.515168,0.000047,2.173588,0.000002,-0.523469,-0.000000,-0.020002,0.034655,8.002015,-8.001572
92.150147,58.002754,39.679375,0.000047,2.181586,0.000002,-0.523469,-0.000000,-0.020001,0.034654,8.001910,-8.001678
92.350039,57.887460,39.842666,0.000046,2.189585,0.000002,-0.523469,-0.000000,-0.020001,0.034654,8.001940,-8.001646
92.549931,57.770863,40.005028,0.000046,2.197583,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.002010,-8.001577
92.749823,57.652971,40.166454,0.000045,2.205581,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.001885,-8.001703
92.949715,57.533792,40.326931,0.000045,2.213579,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.001960,-8.001628
93.149607,57.413333,40.486449,0.000045,2.221577,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.001997,-8.001590
93.349499,57.291602,40.645000,0.000044,2.229575,0.000002,-0.523469,-0.000000,-0.020002,0.034656,8.001882,-8.001703
93.549390,57.168607,40.802571,0.000044,2.237574,0.000002,-0.523469,-0.000000,-0.020003,0.034657,8.001974,-8.001612
93.749282,57.044356,40.959154,0.000043,2.245572,0.000002,-0.523469,-0.000000,-0.020002,0.034655,8.001983,-8.001603
93.949174,56.918856,41.114738,0.000043,2.253571,0.000002,-0.523469,-0.000000,-0.020001,0.034654,8.001877,-8.001708
94.149066,56.792116,41.269313,0.000043,2.261569,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.001989,-8.001599
94.348958,56.664144,41.422869,0.000042,2.269567,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.001964,-8.001623
94.548850,56.534947,41.575397,0.000042,2.277565,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.001878,-8.001708
94.748742,56.404535,41.726887,0.000041,2.285563,0.000002,-0.523469,-0.000000,-0.020002,0.034655,8.001994,-8.001592
94.948634,56.272915,41.877329,0.000041,2.293561,0.000002,-0.523469,-0.000000,-0.020002,0.034655,8.001937,-8.001649
95.148525,56.140096,42.026714,0.000040,2.301560,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.001887,-8.001699
95.348417,56.006087,42.175031,0.000040,2.309558,0.000002,-0.523469,-0.000000,-0.020002,0.034655,8.002001,-8.001586
95.548309,55.870896,42.322272,0.000039,2.317556,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.001922,-8.001666
95.748201,55.734531,42.468427,0.000039,2.325554,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.001901,-8.001685
95.948093,55.597002,42.613486,0.000039,2.333552,0.000002,-0.523469,-0.000000,-0.020002,0.034655,8.002001,-8.001586
96.147985,55.458317,42.757441,0.000038,2.341550,0.000002,-0.523469,-0.000000,-0.020002,0.034654,8.001901,-8.001687
96.347877,55.318485,42.900282,0.000038,2.349549,0.000002,-0.523469,-0.000000,-0.020001,0.034654,8.001918,-8.001668
96.547768,55.177515,43.042000,0.000037,2.357546,0.000002,-0.523469,-0.000000,-0.020001,0.034653,8.001995,-8.001591
96.747660,55.035416,43.182586,0.000037,2.365545,0.000002,-0.523469,-0.000000,-0.020002,0.034655,8.001880,-8.001706
96.947552,54.892198,43.322032,0.000036,2.373543,0.000003,-0.523469,-0.000000,-0.020002,0.034655,8.001929,-8.001657
97.147444,54.747868,43.460327,0.000036,2.381541,0.000003,-0.523469,-0.000000,-0.020000,0.034653,8.001983,-8.001603
97.347336,54.602437,43.597463,0.000035,2.389539,0.000003,-0.523469,-0.000000,-0.020001,0.034654,8.001867,-8.001719
97.547228,54.455914,43.733432,0.000035,2.397537,0.000003,-0.523469,-0.000000,-0.020002,0.034656,8.001950,-8.001636
97.747120,54.308309,43.868225,0.000034,2.405535,0.000003,-0.523469,-0.000000,-0.020002,0.034656,8.001972,-8.001614
97.947011,54.159629,44.001833,0.000033,2.413534,0.000003,-0.523469,-0.000000,-0.020002,0.034655,8.001860,-8.001726
98.146903,54.009886,44.134247,0.000033,2.421532,0.000003,-0.523469,-0.000000,-0.020002,0.034655,8.001964,-8.001622
98.346795,53.859089,44.265459,0.000032,2.429531,0.000003,-0.523469,-0.000000,-0.020003,0.034657,8.001953,-8.001633
98.546687,53.707247,44.395461,0.000032,2.437529,0.000003,-0.523469,-0.000000,-0.020002,0.034656,8.001861,-8.001727
98.746579,53.554370,44.524245,0.000031,2.445528,0.000003,-0.523469,-0.000000,-0.020002,0.034655,8.001973,-8.001615
98.946471,53.400467,44.651801,0.000030,2.453526,0.000003,-0.523469,-0.000000,-0.020003,0.034657,8.001933,-8.001654
99.146363,53.245550,44.778122,0.000030,2.461525,0.000003,-0.523469,-0.000000,-0.020002,0.034656,8.001855,-8.001731
99.346254,53.089627,44.903201,0.000029,2.469523,0.000003,-0.523469,-0.000000,-0.020002,0.034655,8.001979,-8.001607
99.546146,52.932709,45.027028,0.000028,2.477521,0.000003,-0.523469,-0.000000,-0.020003,0.034657,8.001908,-8.001678
99.746038,52.774805,45.149596,0.000028,2.485520,0.000004,-0.523469,-0.000000,-0.020003,0.034657,8.001876,-8.001712
99.945930,52.615926,45.270897,0.000027,2.493519,0.000004,-0.523469,-0.000000,-0.020002,0.034656,8.001980,-8.001607
100.145822,52.456081,45.390924,0.000026,2.501517,0.000004,-0.523469,-0.000000,-0.020002,0.034655,8.001885,-8.001701
100.345714,52.295282,45.509668,0.000026,2.509516,0.000004,-0.523469,-0.000000,-0.020002,0.034655,8.001886,-8.001700
100.545606,52.133539,45.627122,0.000025,2.517514,0.000004,-0.523469,-0.000000,-0.020003,0.034657,8.001973,-8.001613
100.745497,51.970860,45.743279,0.000024,2.525513,0.000004,-0.523469,-0.000000,-0.020002,0.034656,8.001864,-8.001722
100.945389,51.807259,45.858131,0.000023,2.533511,0.000004,-0.523469,-0.000000,-0.020001,0.034654,8.001897,-8.001689
101.145281,51.642743,45.971670,0.000022,2.541509,0.000004,-0.523469,-0.000000,-0.020000,0.034652,8.001963,-8.001624
101.345173,51.477325,46.083891,0.000022,2.549507,0.000004,-0.523469,-0.000000,-0.020001,0.034653,8.001838,-8.001750
101.545065,51.311015,46.194785,0.000021,2.557504,0.000004,-0.523469,-0.000000,-0.020001,0.034653,8.001914,-8.001672
101.744957,51.143823,46.304345,0.000020,2.565502,0.000004,-0.523469,-0.000000,-0.020000,0.034652,8.001947,-8.001639
101.944849,50.975760,46.412564,0.000019,2.573500,0.000004,-0.523469,-0.000000,-0.020000,0.034652,8.001834,-8.001752
102.144740,50.806838,46.519436,0.000019,2.581497,0.000004,-0.523469,-0.000000,-0.020000,0.034652,8.001926,-8.001660
102.344632,50.637065,46.624954,0.000018,2.589495,0.000004,-0.523469,-0.000000,-0.020001,0.034653,8.001930,-8.001656
102.544524,50.466455,46.729110,0.000017,2.597493,0.000004,-0.523469,-0.000000,-0.020001,0.034654,8.001828,-8.001760
102.744416,50.295017,46.831899,0.000016,2.605491,0.000004,-0.523469,-0.000000,-0.020002,0.034654,8.001938,-8.001650
102.944308,50.122762,46.933313,0.000015,2.613489,0.000004,-0.523469,-0.000000,-0.020001,0.034653,8.001910,-8.001677
103.144200,49.949701,47.033346,0.000014,2.621487,0.000004,-0.523469,-0.000000,-0.020001,0.034653,8.001825,-8.001761
103.344092,49.775847,47.131992,0.000014,2.629485,0.000004,-0.523469,-0.000000,-0.020002,0.034655,8.001942,-8.001644
103.543983,49.601208,47.229244,0.000013,2.637483,0.000004,-0.523469,-0.000000,-0.020002,0.034655,8.001882,-8.001704
103.743875,49.425798,47.325097,0.000012,2.645482,0.000004,-0.523469,-0.000000,-0.020002,0.034655,8.001836,-8.001750
103.943767,49.249626,47.419543,0.000011,2.653480,0.000004,-0.523469,-0.000000,-0.020002,0.034655,8.001946,-8.001640
104.143659,49.072705,47.512577,0.000010,2.661478,0.000004,-0.523469,-0.000000,-0.020000,0.034651,8.001864,-8.001722
104.343551,48.895045,47.604194,0.000009,2.669475,0.000004,-0.523469,-0.000000,-0.019999,0.034649,8.001846,-8.001738
104.543443,48.716658,47.694387,0.000009,2.677471,0.000004,-0.523469,-0.000005,-0.019998,0.034648,8.001943,-8.001641
104.743335,48.537556,47.783150,0.000008,2.685468,0.000004,-0.523470,-0.000001,-0.019995,0.034642,8.001839,-8.001745
104.943227,48.357750,47.870479,0.000007,2.693462,0.000004,-0.523470,0.000000,-0.019991,0.034634,8.001858,-8.001722
105.143118,48.177251,47.956367,0.000006,2.701455,0.000004,-0.523470,-0.000000,-0.019985,0.034625,8.001932,-8.001647
105.343010,47.996072,48.040811,0.000005,2.709444,0.000004,-0.523470,-0.000000,-0.019978,0.034611,8.001813,-8.001765
105.542902,47.814225,48.123804,0.000005,2.717431,0.000004,-0.523470,-0.000000,-0.019969,0.034595,8.001864,-8.001710
105.742794,47.631720,48.205343,0.000004,2.725413,0.000003,-0.523470,0.000000,-0.019957,0.034574,8.001910,-8.001658
105.942686,47.448570,48.285423,0.000003,2.733390,0.000003,-0.523470,-0.000002,-0.019942,0.034548,8.001790,-8.001771
106.142578,47.264788,48.364040,0.000003,2.741360,0.000003,-0.523471,-0.000004,-0.019925,0.034518,8.001871,-8.001682
106.342470,47.080386,48.441191,0.000002,2.749322,0.000002,-0.523471,0.000001,-0.019903,0.034479,8.001885,-8.001660
106.542361,46.895375,48.516871,0.000002,2.757275,0.000002,-0.523471,-0.000002,-0.019879,0.034437,8.001768,-8.001768
106.742253,46.709768,48.591079,0.000001,2.765218,0.000002,-0.523472,-0.000004,-0.019852,0.034389,8.001869,-8.001655
106.942145,46.523579,48.663811,0.000001,2.773148,0.000001,-0.523472,-0.000003,-0.019816,0.034328,8.001847,-8.001664
107.142037,46.336819,48.735066,0.000001,2.781064,0.000000,-0.523473,-0.000003,-0.019778,0.034260,8.001750,-8.001745
107.341929,46.149501,48.804842,0.000001,2.788962,-0.000000,-0.523474,-0.000003,-0.019734,0.034184,8.001853,-8.001623
107.541821,45.961639,48.873138,0.000001,2.796842,-0.000001,-0.523474,-0.000003,-0.019683,0.034095,8.001799,-8.001656
107.741713,45.773245,48.939954,0.000001,2.804701,-0.000002,-0.523475,-0.000004,-0.019628,0.034000,8.001721,-8.001711
107.941604,45.584333,49.005289,0.000002,2.812536,-0.000002,-0.523476,-0.000008,-0.019565,0.033890,8.001827,-8.001578
108.141496,45.394915,49.069145,0.000002,2.820344,-0.000003,-0.523477,-0.000003,-0.019494,0.033767,8.001743,-8.001635
108.341388,45.205006,49.131522,0.000003,2.828122,-0.000004,-0.523478,-0.000004,-0.019420,0.033637,8.001702,-8.001644
108.541280,45.014618,49.192424,0.000004,2.835869,-0.000005,-0.523479,-0.000007,-0.019334,0.033488,8.001787,-8.001525
108.741172,44.823765,49.251852,0.000005,2.843580,-0.000006,-0.523480,-0.000006,-0.019239,0.033323,8.001679,-8.001598
108.941064,44.632461,49.309810,0.000006,2.851252,-0.000006,-0.523482,-0.000007,-0.019142,0.033154,8.001670,-8.001567
109.140956,44.440718,49.366303,0.000007,2.858882,-0.000007,-0.523483,-0.000010,-0.019031,0.032963,8.001732,-8.001462
109.340847,44.248552,49.421335,0.000009,2.866466,-0.000008,-0.523485,-0.000009,-0.018911,0.032754,8.001608,-8.001541
109.540739,44.055975,49.474914,0.000011,2.874002,-0.000009,-0.523487,-0.000010,-0.018788,0.032542,8.001624,-8.001476
109.740631,43.863001,49.527044,0.000012,2.881485,-0.000010,-0.523489,-0.000009,-0.018649,0.032301,8.001660,-8.001388
109.940523,43.669643,49.577735,0.000014,2.888912,-0.000011,-0.523491,-0.000009,-0.018503,0.032047,8.001523,-8.001471
110.140415,43.475916,49.626993,0.000017,2.896278,-0.000012,-0.523493,-0.000010,-0.018352,0.031786,8.001575,-8.001363
110.340307,43.281833,49.674830,0.000019,2.903581,-0.000012,-0.523495,-0.000009,-0.018183,0.031494,8.001576,-8.001302
110.540199,43.087407,49.721254,0.000022,2.910817,-0.000013,-0.523497,-0.000011,-0.018012,0.031197,8.001448,-8.001367
110.740090,42.892652,49.766277,0.000024,2.917982,-0.000014,-0.523500,-0.000013,-0.017834,0.030889,8.001509,-8.001242
110.939982,42.697582,49.809911,0.000027,2.925072,-0.000015,-0.523502,-0.000013,-0.017635,0.030545,8.001479,-8.001204
111.139874,42.502208,49.852169,0.000030,2.932082,-0.000015,-0.523505,-0.000011,-0.017437,0.030201,8.001364,-8.001250
111.339766,42.306544,49.893063,0.000033,2.939012,-0.000016,-0.523507,-0.000008,-0.017229,0.029841,8.001433,-8.001112
111.539658,42.110604,49.932609,0.000037,2.945854,-0.000017,-0.523509,-0.000017,-0.017002,0.029448,8.001374,-8.001098
111.739550,41.914399,49.970823,0.000040,2.952607,-0.000017,-0.523513,-0.000014,-0.016779,0.029062,8.001274,-8.001121
111.939442,41.717942,50.007719,0.000044,2.959267,-0.000018,-0.523515,-0.000012,-0.016542,0.028652,8.001343,-8.000976
112.139333,41.521246,50.043316,0.000047,2.965830,-0.000018,-0.523518,-0.000012,-0.016288,0.028212,8.001257,-8.000985
112.339225,41.324322,50.077631,0.000051,2.972292,-0.000019,-0.523521,-0.000013,-0.016040,0.027783,8.001193,-8.000970
112.539117,41.127182,50.110683,0.000055,2.978652,-0.000019,-0.523524,-0.000017,-0.015774,0.027323,8.001248,-8.000838
112.739009,40.929837,50.142491,0.000058,2.984903,-0.000019,-0.523527,-0.000012,-0.015497,0.026843,8.001148,-8.000859
112.938901,40.732299,50.173076,0.000062,2.991045,-0.000020,-0.523529,-0.000013,-0.015228,0.026378,8.001108,-8.000818
113.138793,40.534579,50.202458,0.000066,2.997075,-0.000020,-0.523532,-0.000012,-0.014937,0.025875,8.001147,-8.000700
113.338685,40.336686,50.230658,0.000070,3.002988,-0.000020,-0.523535,-0.000015,-0.014639,0.025359,8.001036,-8.000730
113.538576,40.138632,50.257700,0.000074,3.008783,-0.000020,-0.523538,-0.000016,-0.014349,0.024857,8.001027,-8.000660
113.738468,39.940427,50.283605,0.000078,3.014457,-0.000020,-0.523541,-0.000012,-0.014035,0.024314,8.001044,-8.000564
113.938360,39.742078,50.308398,0.000082,3.020006,-0.000020,-0.523543,-0.000013,-0.013720,0.023769,8.000929,-8.000602
114.138252,39.543597,50.332102,0.000086,3.025431,-0.000019,-0.523546,-0.000012,-0.013412,0.023236,8.000943,-8.000511
114.338144,39.344992,50.354741,0.000090,3.030727,-0.000019,-0.523549,-0.000013,-0.013080,0.022661,8.000940,-8.000439
114.538036,39.146271,50.376342,0.000094,3.035892,-0.000019,-0.523551,-0.000013,-0.012753,0.022095,8.000837,-8.000468
114.737928,38.947442,50.396929,0.000097,3.040926,-0.000018,-0.523554,-0.000013,-0.012427,0.021532,8.000865,-8.000368
114.937820,38.748514,50.416528,0.000101,3.045827,-0.000018,-0.523556,-0.000013,-0.012082,0.020933,8.000842,-8.000321
115.137711,38.549493,50.435165,0.000104,3.050591,-0.000017,-0.523559,-0.000012,-0.011747,0.020355,8.000750,-8.000344
115.337603,38.350386,50.452867,0.000108,3.055222,-0.000016,-0.523562,-0.000013,-0.011411,0.019773,8.000789,-8.000238
115.537495,38.151201,50.469661,0.000111,3.059715,-0.000016,-0.523564,-0.000009,-0.011058,0.019162,8.000748,-8.000215
115.737387,37.951944,50.485573,0.000114,3.064070,-0.000015,-0.523566,-0.000011,-0.010720,0.018576,8.000677,-8.000224
115.937279,37.752620,50.500631,0.000117,3.068288,-0.000014,-0.523568,-0.000014,-0.010374,0.017978,8.000713,-8.000128
116.137171,37.553236,50.514862,0.000120,3.072365,-0.000013,-0.523571,-0.000009,-0.010016,0.017358,8.000661,-8.000124
116.337063,37.353796,50.528294,0.000122,3.076304,-0.000013,-0.523573,-0.000009,-0.009679,0.016774,8.000611,-8.000119
116.536954,37.154305,50.540954,0.000125,3.080105,-0.000012,-0.523575,-0.000010,-0.009330,0.016170,8.000645,-8.000033
116.736846,36.954769,50.552870,0.000127,3.083766,-0.000011,-0.523576,-0.000006,-0.008976,0.015556,8.000587,-8.000042
116.936738,36.755191,50.564068,0.000129,3.087290,-0.000010,-0.523578,-0.000007,-0.008643,0.014980,8.000560,-8.000022
117.136630,36.555576,50.574577,0.000131,3.090678,-0.000009,-0.523579,-0.000006,-0.008298,0.014382,8.000582,-7.999957
117.336522,36.355927,50.584424,0.000133,3.093928,-0.000008,-0.523581,-0.000009,-0.007951,0.013782,8.000522,-7.999976
117.536414,36.156247,50.593635,0.000134,3.097043,-0.000007,-0.523582,-0.000009,-0.007625,0.013217,8.000515,-7.999946
117.736306,35.956541,50.602237,0.000135,3.100025,-0.000006,-0.523583,-0.000001,-0.007284,0.012627,8.000526,-7.999899
117.936197,35.756810,50.610257,0.000137,3.102873,-0.000005,-0.523584,-0.000006,-0.006953,0.012053,8.000470,-7.999922
118.136089,35.557058,50.617721,0.000137,3.105591,-0.000004,-0.523586,-0.000006,-0.006639,0.011509,8.000475,-7.999888
118.335981,35.357286,50.624655,0.000138,3.108182,-0.000003,-0.523587,-0.000007,-0.006310,0.010940,8.000478,-7.999857
118.535873,35.157498,50.631084,0.000139,3.110644,-0.000002,-0.523588,-0.000004,-0.005997,0.010397,8.000429,-7.999881
118.735765,34.957694,50.637034,0.000139,3.112983,-0.000001,-0.523589,-0.000003,-0.005697,0.009877,8.000445,-7.999843
118.935657,34.757878,50.642529,0.000139,3.115200,-0.000000,-0.523589,-0.000004,-0.005385,0.009337,8.000438,-7.999829
119.135549,34.558050,50.647593,0.000139,3.117296,0.000001,-0.523590,-0.000003,-0.005094,0.008832,8.000400,-7.999848
119.335440,34.358213,50.652249,0.000139,3.119278,0.000001,-0.523591,-0.000004,-0.004812,0.008343,8.000417,-7.999815
119.535332,34.158367,50.656521,0.000139,3.121145,0.000002,-0.523591,0.000001,-0.004522,0.007842,8.000404,-7.999813
119.735224,33.958513,50.660430,0.000138,3.122901,0.000003,-0.523591,-0.000001,-0.004255,0.007378,8.000377,-7.999827
119.935116,33.758653,50.664000,0.000137,3.124551,0.000004,-0.523592,-0.000004,-0.003991,0.006922,8.000393,-7.999800
120.135008,33.558788,50.667250,0.000137,3.126095,0.000005,-0.523592,0.000001,-0.003726,0.006462,8.000376,-7.999808
120.334900,33.358918,50.670202,0.000136,3.127537,0.000006,-0.523592,-0.000001,-0.003485,0.006044,8.000359,-7.999816
120.534792,33.159044,50.672876,0.000134,3.128884,0.000007,-0.523593,-0.000004,-0.003245,0.005629,8.000373,-7.999797
