s_m,ref_line_x_m,ref_line_y_m,ref_line_z_m,theta_rad,mu_rad,phi_rad,omega_x_radpm,omega_y_radpm,omega_z_radpm,track_width_left_m,track_width_right_m
43.976043,43.847949,1.161784,0.000000,0.259445,0.000000,0.000000,0.000000,0.000000,0.037282,8.002139,-8.002233
44.175934,44.040957,1.213786,0.000000,0.266923,0.000000,0.000000,0.000000,0.000000,0.037544,8.002140,-8.002307
44.375825,44.233569,1.267235,0.000000,0.274454,0.000000,0.000000,0.000000,0.000000,0.037804,8.002300,-8.002215
44.575716,44.425772,1.322137,0.000000,0.282035,0.000000,0.000000,0.000000,0.000000,0.038045,8.002246,-8.002333
44.775607,44.617552,1.378500,0.000000,0.289661,0.000000,0.000000,0.000000,0.000000,0.038257,8.002273,-8.002366
44.975498,44.808895,1.436327,0.000000,0.297329,0.000000,0.000000,0.000000,0.000000,0.038469,8.002414,-8.002280
45.175390,44.999788,1.495624,0.000000,0.305038,0.000000,0.000000,0.000000,0.000000,0.038658,8.002332,-8.002414
45.375281,45.190217,1.556395,0.000000,0.312781,0.000000,0.000000,0.000000,0.000000,0.038822,8.002394,-8.002399
45.575172,45.380169,1.618641,0.000000,0.320558,0.000000,0.000000,0.000000,0.000000,0.038985,8.002505,-8.002331
45.775063,45.569630,1.682365,0.000000,0.328365,0.000000,0.000000,0.000000,0.000000,0.039127,8.002394,-8.002481
45.974954,45.758586,1.747569,0.000000,0.336198,0.000000,0.000000,0.000000,0.000000,0.039251,8.002498,-8.002412
46.174845,45.947026,1.814254,0.000000,0.344056,0.000000,0.000000,0.000000,0.000000,0.039369,8.002571,-8.002371
46.374736,46.134935,1.882419,0.000000,0.351936,0.000000,0.000000,0.000000,0.000000,0.039471,8.002464,-8.002506
46.574627,46.322300,1.952065,0.000000,0.359835,0.000000,0.000000,0.000000,0.000000,0.039561,8.002587,-8.002406
46.774518,46.509109,2.023190,0.000000,0.367751,0.000000,0.000000,0.000000,0.000000,0.039643,8.002621,-8.002393
46.974409,46.695348,2.095793,0.000000,0.375681,0.000000,0.000000,0.000000,0.000000,0.039708,8.002514,-8.002518
47.174301,46.881005,2.169872,0.000000,0.383625,0.000000,0.000000,0.000000,0.000000,0.039768,8.002658,-8.002388
47.374192,47.066067,2.245424,0.000000,0.391580,0.000000,0.000000,0.000000,0.000000,0.039823,8.002650,-8.002409
47.574083,47.250522,2.322447,0.000000,0.399544,0.000000,0.000000,0.000000,0.000000,0.039865,8.002563,-8.002504
47.773974,47.434358,2.400937,0.000000,0.407516,0.000000,0.000000,0.000000,0.000000,0.039900,8.002708,-8.002368
47.973865,47.617562,2.480891,0.000000,0.415495,0.000000,0.000000,0.000000,0.000000,0.039929,8.002659,-8.002423
48.173756,47.800121,2.562305,0.000000,0.423479,0.000000,0.000000,0.000000,0.000000,0.039954,8.002606,-8.002480
48.373647,47.982025,2.645174,0.000000,0.431468,0.000000,0.000000,0.000000,0.000000,0.039978,8.002748,-8.002339
48.573538,48.163261,2.729494,0.000000,0.439460,0.000000,0.000000,0.000000,0.000000,0.039989,8.002667,-8.002421
48.773429,48.343817,2.815260,0.000000,0.447454,0.000000,0.000000,0.000000,0.000000,0.040000,8.002648,-8.002440
48.973321,48.523681,2.902467,0.000000,0.455451,0.000000,0.000000,0.000000,0.000000,0.040013,8.002771,-8.002316
49.173212,48.702842,2.991110,0.000000,0.463450,0.000000,0.000000,0.000000,0.000000,0.040017,8.002662,-8.002423
49.373103,48.881289,3.081183,0.000000,0.471450,0.000000,0.000000,0.000000,0.000000,0.040021,8.002687,-8.002398
49.572994,49.059009,3.172680,0.000000,0.479450,0.000000,0.000000,0.000000,0.000000,0.040025,8.002783,-8.002299
49.772885,49.235991,3.265597,0.000000,0.487451,0.000000,0.000000,0.000000,0.000000,0.040026,8.002656,-8.002423
49.972776,49.412224,3.359926,0.000000,0.495451,0.000000,0.000000,0.000000,0.000000,0.040025,8.002713,-8.002364
50.172667,49.587697,3.455663,0.000000,0.503452,0.000000,0.000000,0.000000,0.000000,0.040023,8.002783,-8.002292
50.372558,49.762399,3.552800,0.000000,0.511452,0.000000,0.000000,0.000000,0.000000,0.040024,8.002649,-8.002423
50.572449,49.936318,3.651331,0.000000,0.519452,0.000000,0.000000,0.000000,0.000000,0.040025,8.002747,-8.002321
50.772340,50.109443,3.751251,0.000000,0.527453,0.000000,0.000000,0.000000,0.000000,0.040023,8.002779,-8.002286
50.972232,50.281763,3.852553,0.000000,0.535453,0.000000,0.000000,0.000000,0.000000,0.040020,8.002652,-8.002410
51.172123,50.453267,3.955230,0.000000,0.543452,0.000000,0.000000,0.000000,0.000000,0.040019,8.002771,-8.002288
51.372014,50.623944,4.059276,0.000000,0.551452,0.000000,0.000000,0.000000,0.000000,0.040022,8.002766,-8.002291
51.571905,50.793783,4.164684,0.000000,0.559452,0.000000,0.000000,0.000000,0.000000,0.040020,8.002659,-8.002396
51.771796,50.962774,4.271447,0.000000,0.567451,0.000000,0.000000,0.000000,0.000000,0.040019,8.002789,-8.002261
51.971687,51.130906,4.379558,0.000000,0.575451,0.000000,0.000000,0.000000,0.000000,0.040019,8.002750,-8.002297
52.171578,51.298167,4.489011,0.000000,0.583450,0.000000,0.000000,0.000000,0.000000,0.040018,8.002660,-8.002385
52.371469,51.464547,4.599799,0.000000,0.591450,0.000000,0.000000,0.000000,0.000000,0.040019,8.002805,-8.002237
52.571360,51.630036,4.711913,0.000000,0.599449,0.000000,0.000000,0.000000,0.000000,0.040019,8.002728,-8.002311
52.771251,51.794622,4.825348,0.000000,0.607448,0.000000,0.000000,0.000000,0.000000,0.040018,8.002689,-8.002347
52.971143,51.958296,4.940096,0.000000,0.615448,0.000000,0.000000,0.000000,0.000000,0.040019,8.002814,-8.002220
53.171034,52.121047,5.056150,0.000000,0.623447,0.000000,0.000000,0.000000,0.000000,0.040021,8.002712,-8.002319
53.370925,52.282864,5.173502,0.000000,0.631447,0.000000,0.000000,0.000000,0.000000,0.040021,8.002710,-8.002319
53.570816,52.443738,5.292144,0.000000,0.639447,0.000000,0.000000,0.000000,0.000000,0.040019,8.002816,-8.002209
53.770707,52.603657,5.412070,0.000000,0.647446,0.000000,0.000000,0.000000,0.000000,0.040018,8.002693,-8.002328
53.970598,52.762611,5.533271,0.000000,0.655445,0.000000,0.000000,0.000000,0.000000,0.040019,8.002731,-8.002288
54.170489,52.920591,5.655739,0.000000,0.663445,0.000000,0.000000,0.000000,0.000000,0.040022,8.002811,-8.002206
54.370380,53.077586,5.779468,0.000000,0.671445,0.000000,0.000000,0.000000,0.000000,0.040019,8.002667,-8.002349
54.570271,53.233587,5.904448,0.000000,0.679444,0.000000,0.000000,0.000000,0.000000,0.040019,8.002756,-8.002257
54.770163,53.388582,6.030673,0.000000,0.687444,0.000000,0.000000,0.000000,0.000000,0.040021,8.002799,-8.002211
54.970054,53.542563,6.158133,0.000000,0.695444,0.000000,0.000000,0.000000,0.000000,0.040020,8.002668,-8.002340
55.169945,53.695520,6.286821,0.000000,0.703443,0.000000,0.000000,0.000000,0.000000,0.040018,8.002775,-8.002232
55.369836,53.847442,6.416728,0.000000,0.711443,0.000000,0.000000,0.000000,0.000000,0.040018,8.002785,-8.002220
55.569727,53.998320,6.547847,0.000000,0.719442,0.000000,0.000000,0.000000,0.000000,0.040016,8.002663,-8.002339
55.769618,54.148144,6.680168,0.000000,0.727440,0.000000,0.000000,0.000000,0.000000,0.040016,8.002790,-8.002209
55.969509,54.296905,6.813683,0.000000,0.735439,0.000000,0.000000,0.000000,0.000000,0.040018,8.002762,-8.002235
56.169400,54.444594,6.948384,0.000000,0.743439,0.000000,0.000000,0.000000,0.000000,0.040017,8.002665,-8.002331
56.369291,54.591200,7.084262,0.000000,0.751437,0.000000,0.000000,0.000000,0.000000,0.040015,8.002798,-8.002197
56.569182,54.736715,7.221308,0.000000,0.759436,0.000000,0.000000,0.000000,0.000000,0.040015,8.002731,-8.002262
56.769074,54.881129,7.359514,0.000000,0.767435,0.000000,0.000000,0.000000,0.000000,0.040015,8.002674,-8.002316
56.968965,55.024433,7.498871,0.000000,0.775433,0.000000,0.000000,0.000000,0.000000,0.040015,8.002805,-8.002183
57.168856,55.166618,7.639369,0.000000,0.783432,0.000000,0.000000,0.000000,0.000000,0.040015,8.002713,-8.002273
57.368747,55.307674,7.781000,0.000000,0.791431,0.000000,0.000000,0.000000,0.000000,0.040015,8.002690,-8.002294
57.568638,55.447593,7.923755,0.000000,0.799429,0.000000,0.000000,0.000000,0.000000,0.040015,8.002805,-8.002178
57.768529,55.586365,8.067624,0.000000,0.807428,0.000000,0.000000,0.000000,0.000000,0.040015,8.002688,-8.002294
57.968420,55.723983,8.212599,0.000000,0.815426,0.000000,0.000000,0.000000,0.000000,0.040014,8.002708,-8.002270
58.168311,55.860436,8.358670,0.000000,0.823425,0.000000,0.000000,0.000000,0.000000,0.040012,8.002798,-8.002179
58.368202,55.995717,8.505827,0.000000,0.831423,0.000000,0.000000,0.000000,0.000000,0.040013,8.002665,-8.002311
58.568094,56.129817,8.654062,0.000000,0.839421,0.000000,0.000000,0.000000,0.000000,0.040015,8.002721,-8.002253
58.767985,56.262726,8.803365,0.000000,0.847420,0.000000,0.000000,0.000000,0.000000,0.040015,8.002784,-8.002189
58.967876,56.394437,8.953726,0.000000,0.855419,0.000000,0.000000,0.000000,0.000000,0.040015,8.002650,-8.002322
59.167767,56.524942,9.105135,0.000000,0.863417,0.000000,0.000000,0.000000,0.000000,0.040015,8.002747,-8.002224
59.367658,56.654231,9.257584,0.000000,0.871416,0.000000,0.000000,0.000000,0.000000,0.040015,8.002772,-8.002197
59.567549,56.782296,9.411062,0.000000,0.879415,0.000000,0.000000,0.000000,0.000000,0.040013,8.002643,-8.002325
59.767440,56.909130,9.565559,0.000000,0.887413,0.000000,0.000000,0.000000,0.000000,0.040012,8.002763,-8.002204
59.967331,57.034724,9.721066,0.000000,0.895411,0.000000,0.000000,0.000000,0.000000,0.040014,8.002750,-8.002215
60.167222,57.159070,9.877572,0.000000,0.903410,0.000000,0.000000,0.000000,0.000000,0.040015,8.002644,-8.002320
60.367113,57.282161,10.035068,0.000000,0.911408,0.000000,0.000000,0.000000,0.000000,0.040015,8.002773,-8.002189
60.567005,57.403988,10.193544,0.000000,0.919407,0.000000,0.000000,0.000000,0.000000,0.040015,8.002727,-8.002235
60.766896,57.524543,10.352989,0.000000,0.927406,0.000000,0.000000,0.000000,0.000000,0.040015,8.002639,-8.002321
60.966787,57.643819,10.513393,0.000000,0.935404,0.000000,0.000000,0.000000,0.000000,0.040015,8.002781,-8.002177
61.166678,57.761808,10.674746,0.000000,0.943403,0.000000,0.000000,0.000000,0.000000,0.040015,8.002699,-8.002258
61.366569,57.878503,10.837037,0.000000,0.951401,0.000000,0.000000,0.000000,0.000000,0.040014,8.002662,-8.002294
61.566460,57.993897,11.000257,0.000000,0.959400,0.000000,0.000000,0.000000,0.000000,0.040012,8.002783,-8.002173
61.766351,58.107981,11.164394,0.000000,0.967398,0.000000,0.000000,0.000000,0.000000,0.040014,8.002676,-8.002280
61.966242,58.220748,11.329439,0.000000,0.975396,0.000000,0.000000,0.000000,0.000000,0.040015,8.002678,-8.002277
62.166133,58.332192,11.495380,0.000000,0.983395,0.000000,0.000000,0.000000,0.000000,0.040015,8.002779,-8.002174
62.366025,58.442305,11.662207,0.000000,0.991393,0.000000,0.000000,0.000000,0.000000,0.040012,8.002654,-8.002298
62.565916,58.551080,11.829910,0.000000,0.999391,0.000000,0.000000,0.000000,0.000000,0.040012,8.002693,-8.002257
62.765807,58.658511,11.998477,0.000000,1.007390,0.000000,0.000000,0.000000,0.000000,0.040015,8.002769,-8.002181
62.965698,58.764589,12.167898,0.000000,1.015388,0.000000,0.000000,0.000000,0.000000,0.040013,8.002625,-8.002325
63.165589,58.869310,12.338163,0.000000,1.023386,0.000000,0.000000,0.000000,0.000000,0.040011,8.002715,-8.002233
63.365480,58.972665,12.509259,0.000000,1.031384,0.000000,0.000000,0.000000,0.000000,0.040012,8.002754,-8.002194
63.565371,59.074648,12.681177,0.000000,1.039383,0.000000,0.000000,0.000000,0.000000,0.040013,8.002622,-8.002324
63.765262,59.175253,12.853904,0.000000,1.047381,0.000000,0.000000,0.000000,0.000000,0.040015,8.002731,-8.002215
63.965153,59.274474,13.027431,0.000000,1.055379,0.000000,0.000000,0.000000,0.000000,0.040012,8.002736,-8.002209
64.165044,59.372303,13.201746,0.000000,1.063377,0.000000,0.000000,0.000000,0.000000,0.040013,8.002617,-8.002327
64.364936,59.468735,13.376838,0.000000,1.071376,0.000000,0.000000,0.000000,0.000000,0.040015,8.002746,-8.002198
64.564827,59.563763,13.552695,0.000000,1.079374,0.000000,0.000000,0.000000,0.000000,0.040013,8.002714,-8.002229
64.764718,59.657382,13.729307,0.000000,1.087372,0.000000,0.000000,0.000000,0.000000,0.040011,8.002617,-8.002325
64.964609,59.749586,13.906662,0.000000,1.095370,0.000000,0.000000,0.000000,0.000000,0.040012,8.002752,-8.002189
65.164500,59.840368,14.084749,0.000000,1.103369,0.000000,0.000000,0.000000,0.000000,0.040014,8.002682,-8.002258
65.364391,59.929722,14.263556,0.000000,1.111367,0.000000,0.000000,0.000000,0.000000,0.040014,8.002631,-8.002309
65.564282,60.017644,14.443072,0.000000,1.119365,0.000000,0.000000,0.000000,0.000000,0.040012,8.002758,-8.002182
65.764173,60.104127,14.623285,0.000000,1.127363,0.000000,0.000000,0.000000,0.000000,0.040011,8.002663,-8.002276
65.964064,60.189166,14.804185,0.000000,1.135361,0.000000,0.000000,0.000000,0.000000,0.040013,8.002645,-8.002293
66.163955,60.272755,14.985759,0.000000,1.143360,0.000000,0.000000,0.000000,0.000000,0.040015,8.002757,-8.002180
66.363847,60.354889,15.167995,0.000000,1.151358,0.000000,0.000000,0.000000,0.000000,0.040013,8.002639,-8.002297
66.563738,60.435564,15.350883,0.000000,1.159356,0.000000,0.000000,0.000000,0.000000,0.040013,8.002665,-8.002271
66.763629,60.514772,15.534410,0.000000,1.167355,0.000000,0.000000,0.000000,0.000000,0.040015,8.002753,-8.002184
66.963520,60.592511,15.718565,0.000000,1.175353,0.000000,0.000000,0.000000,0.000000,0.040013,8.002617,-8.002319
67.163411,60.668774,15.903336,0.000000,1.183351,0.000000,0.000000,0.000000,0.000000,0.040011,8.002680,-8.002254
67.363302,60.743556,16.088710,0.000000,1.191349,0.000000,0.000000,0.000000,0.000000,0.040012,8.002738,-8.002196
67.563193,60.816854,16.274677,0.000000,1.199347,0.000000,0.000000,0.000000,0.000000,0.040014,8.002604,-8.002330
67.763084,60.888662,16.461224,0.000000,1.207346,0.000000,0.000000,0.000000,0.000000,0.040015,8.002703,-8.002230
67.962975,60.958976,16.648340,0.000000,1.215344,0.000000,0.000000,0.000000,0.000000,0.040012,8.002726,-8.002208
68.162867,61.027791,16.836012,0.000000,1.223342,0.000000,0.000000,0.000000,0.000000,0.040011,8.002597,-8.002337
68.362758,61.095102,17.024228,0.000000,1.231340,0.000000,0.000000,0.000000,0.000000,0.040012,8.002720,-8.002212
68.562649,61.160906,17.212977,0.000000,1.239339,0.000000,0.000000,0.000000,0.000000,0.040015,8.002703,-8.002229
68.762540,61.225199,17.402246,0.000000,1.247337,0.000000,0.000000,0.000000,0.000000,0.040014,8.002599,-8.002333
68.962431,61.287975,17.592023,0.000000,1.255335,0.000000,0.000000,0.000000,0.000000,0.040012,8.002729,-8.002203
69.162322,61.349232,17.782296,0.000000,1.263333,0.000000,0.000000,0.000000,0.000000,0.040012,8.002679,-8.002253
69.362213,61.408965,17.973053,0.000000,1.271331,0.000000,0.000000,0.000000,0.000000,0.040011,8.002599,-8.002333
69.562104,61.467170,18.164282,0.000000,1.279329,0.000000,0.000000,0.000000,0.000000,0.040012,8.002739,-8.002192
69.761995,61.523844,18.355970,0.000000,1.287328,0.000000,0.000000,0.000000,0.000000,0.040014,8.002654,-8.002275
69.961886,61.578983,18.548105,0.000000,1.295326,0.000000,0.000000,0.000000,0.000000,0.040014,8.002621,-8.002309
70.161778,61.632583,18.740675,0.000000,1.303324,0.000000,0.000000,0.000000,0.000000,0.040012,8.002740,-8.002189
70.361669,61.684642,18.933668,0.000000,1.311322,0.000000,0.000000,0.000000,0.000000,0.040012,8.002629,-8.002299
70.561560,61.735155,19.127071,0.000000,1.319320,0.000000,0.000000,0.000000,0.000000,0.040012,8.002638,-8.002290
70.761451,61.784120,19.320871,0.000000,1.327318,0.000000,0.000000,0.000000,0.000000,0.040012,8.002736,-8.002192
70.961342,61.831534,19.515057,0.000000,1.335316,0.000000,0.000000,0.000000,0.000000,0.040011,8.002610,-8.002318
71.161233,61.877392,19.709616,0.000000,1.343314,0.000000,0.000000,0.000000,0.000000,0.040013,8.002654,-8.002274
71.361124,61.921693,19.904536,0.000000,1.351313,0.000000,0.000000,0.000000,0.000000,0.040015,8.002728,-8.002200
71.561015,61.964434,20.099803,0.000000,1.359311,0.000000,0.000000,0.000000,0.000000,0.040013,8.002587,-8.002341
71.760906,62.005612,20.295407,0.000000,1.367309,0.000000,0.000000,0.000000,0.000000,0.040012,8.002680,-8.002248
71.960797,62.045223,20.491333,0.000000,1.375307,0.000000,0.000000,0.000000,0.000000,0.040012,8.002715,-8.002212
72.160689,62.083267,20.687570,0.000000,1.383305,0.000000,0.000000,0.000000,0.000000,0.040011,8.002585,-8.002341
72.360580,62.119740,20.884105,0.000000,1.391303,0.000000,0.000000,0.000000,0.000000,0.040013,8.002695,-8.002231
72.560471,62.154640,21.080925,0.000000,1.399302,0.000000,0.000000,0.000000,0.000000,0.040015,8.002696,-8.002230
72.760362,62.187964,21.278019,0.000000,1.407300,0.000000,0.000000,0.000000,0.000000,0.040014,8.002582,-8.002344
72.960253,62.219711,21.475372,0.000000,1.415299,0.000000,0.000000,0.000000,0.000000,0.040012,8.002711,-8.002215
73.160144,62.249878,21.672973,0.000000,1.423297,0.000000,0.000000,0.000000,0.000000,0.040012,8.002676,-8.002250
73.360035,62.278464,21.870809,0.000000,1.431295,0.000000,0.000000,0.000000,0.000000,0.040012,8.002582,-8.002344
73.559926,62.305467,22.068867,0.000000,1.439293,0.000000,0.000000,0.000000,0.000000,0.040012,8.002721,-8.002205
73.759817,62.330885,22.267135,0.000000,1.447291,0.000000,0.000000,0.000000,0.000000,0.040012,8.002649,-8.002277
73.959709,62.354717,22.465600,0.000000,1.455289,0.000000,0.000000,0.000000,0.000000,0.040013,8.002600,-8.002324
74.159600,62.376960,22.664249,0.000000,1.463287,0.000000,0.000000,0.000000,0.000000,0.040015,8.002726,-8.002198
74.359491,62.397614,22.863070,0.000000,1.471286,0.000000,0.000000,0.000000,0.000000,0.040013,8.002629,-8.002295
74.559382,62.416677,23.062049,0.000000,1.479284,0.000000,0.000000,0.000000,0.000000,0.040012,8.002614,-8.002310
74.759273,62.434147,23.261175,0.000000,1.487282,0.000000,0.000000,0.000000,0.000000,0.040012,8.002726,-8.002198
74.959164,62.450025,23.460434,0.000000,1.495280,0.000000,0.000000,0.000000,0.000000,0.040012,8.002607,-8.002317
75.159055,62.464309,23.659814,0.000000,1.503278,0.000000,0.000000,0.000000,0.000000,0.040013,8.002636,-8.002288
75.358946,62.476997,23.859301,0.000000,1.511276,0.000000,0.000000,0.000000,0.000000,0.040015,8.002721,-8.002203
75.558837,62.488089,24.058884,0.000000,1.519275,0.000000,0.000000,0.000000,0.000000,0.040013,8.002583,-8.002341
75.758728,62.497585,24.258548,0.000000,1.527273,0.000000,0.000000,0.000000,0.000000,0.040012,8.002654,-8.002268
75.958620,62.505484,24.458283,0.000000,1.535271,0.000000,0.000000,0.000000,0.000000,0.040012,8.002708,-8.002215
76.158511,62.511784,24.658074,0.000000,1.543269,0.000000,0.000000,0.000000,0.000000,0.040012,8.002576,-8.002348
76.358402,62.516487,24.857909,0.000000,1.551267,0.000000,0.000000,0.000000,0.000000,0.040012,8.002676,-8.002246
76.558293,62.519591,25.057776,0.000000,1.559265,0.000000,0.000000,0.000000,0.000000,0.040012,8.002695,-8.002227
76.758184,62.521097,25.257661,0.000000,1.567263,0.000000,0.000000,0.000000,0.000000,0.040011,8.002567,-8.002355
76.958075,62.521004,25.457551,0.000000,1.575261,0.000000,0.000000,0.000000,0.000000,0.040013,8.002695,-8.002227
77.157966,62.519312,25.657435,0.000000,1.583260,0.000000,0.000000,0.000000,0.000000,0.040015,8.002675,-8.002247
77.357857,62.516021,25.857298,0.000000,1.591258,0.000000,0.000000,0.000000,0.000000,0.040014,8.002573,-8.002349
77.557748,62.511132,26.057129,0.000000,1.599256,0.000000,0.000000,0.000000,0.000000,0.040012,8.002704,-8.002218
77.757640,62.504645,26.256914,0.000000,1.607254,0.000000,0.000000,0.000000,0.000000,0.040012,8.002649,-8.002273
77.957531,62.496560,26.456641,0.000000,1.615252,0.000000,0.000000,0.000000,0.000000,0.040012,8.002578,-8.002344
78.157422,62.486878,26.656297,0.000000,1.623250,0.000000,0.000000,0.000000,0.000000,0.040012,8.002715,-8.002207
78.357313,62.475600,26.855869,0.000000,1.631249,0.000000,0.000000,0.000000,0.000000,0.040012,8.002628,-8.002294
78.557204,62.462726,27.055345,0.000000,1.639247,0.000000,0.000000,0.000000,0.000000,0.040013,8.002599,-8.002323
78.757095,62.448256,27.254711,0.000000,1.647245,0.000000,0.000000,0.000000,0.000000,0.040015,8.002717,-8.002205
78.956986,62.432193,27.453955,0.000000,1.655244,0.000000,0.000000,0.000000,0.000000,0.040013,8.002604,-8.002318
79.156877,62.414536,27.653064,0.000000,1.663242,0.000000,0.000000,0.000000,0.000000,0.040012,8.002620,-8.002302
79.356768,62.395288,27.852026,0.000000,1.671240,0.000000,0.000000,0.000000,0.000000,0.040012,8.002715,-8.002207
79.556659,62.374449,28.050827,0.000000,1.679238,0.000000,0.000000,0.000000,0.000000,0.040012,8.002586,-8.002336
79.756551,62.352020,28.249456,0.000000,1.687236,0.000000,0.000000,0.000000,0.000000,0.040012,8.002635,-8.002287
79.956442,62.328004,28.447898,0.000000,1.695234,0.000000,0.000000,0.000000,0.000000,0.040012,8.002706,-8.002216
80.156333,62.302401,28.646142,0.000000,1.703232,0.000000,0.000000,0.000000,0.000000,0.040014,8.002567,-8.002355
80.356224,62.275214,28.844175,0.000000,1.711231,0.000000,0.000000,0.000000,0.000000,0.040015,8.002661,-8.002261
80.556115,62.246443,29.041985,0.000000,1.719229,0.000000,0.000000,0.000000,0.000000,0.040013,8.002694,-8.002228
80.756006,62.216091,29.239557,0.000000,1.727227,0.000000,0.000000,0.000000,0.000000,0.040012,8.002564,-8.002358
80.955897,62.184160,29.436881,0.000000,1.735225,0.000000,0.000000,0.000000,0.000000,0.040012,8.002677,-8.002243
81.155788,62.150652,29.633943,0.000000,1.743223,0.000000,0.000000,0.000000,0.000000,0.040012,8.002674,-8.002246
81.355679,62.115569,29.830731,0.000000,1.751221,0.000000,0.000000,0.000000,0.000000,0.040012,8.002563,-8.002357
81.555571,62.078913,30.027232,0.000000,1.759219,0.000000,0.000000,0.000000,0.000000,0.040013,8.002692,-8.002228
81.755462,62.040686,30.223433,0.000000,1.767218,0.000000,0.000000,0.000000,0.000000,0.040015,8.002655,-8.002265
81.955353,62.000891,30.419322,0.000000,1.775216,0.000000,0.000000,0.000000,0.000000,0.040014,8.002562,-8.002358
82.155244,61.959531,30.614887,0.000000,1.783215,0.000000,0.000000,0.000000,0.000000,0.040012,8.002702,-8.002218
82.355135,61.916608,30.810115,0.000000,1.791213,0.000000,0.000000,0.000000,0.000000,0.040012,8.002627,-8.002293
82.555026,61.872126,31.004993,0.000000,1.799211,0.000000,0.000000,0.000000,0.000000,0.040012,8.002582,-8.002338
82.754917,61.826085,31.199509,0.000000,1.807209,0.000000,0.000000,0.000000,0.000000,0.040012,8.002708,-8.002212
82.954808,61.778491,31.393651,0.000000,1.815207,0.000000,0.000000,0.000000,0.000000,0.040012,8.002608,-8.002312
83.154699,61.729345,31.587406,0.000000,1.823205,0.000000,0.000000,0.000000,0.000000,0.040013,8.002599,-8.002321
83.354590,61.678652,31.780762,0.000000,1.831204,0.000000,0.000000,0.000000,0.000000,0.040015,8.002708,-8.002212
83.554482,61.626413,31.973705,0.000000,1.839202,0.000000,0.000000,0.000000,0.000000,0.040013,8.002587,-8.002333
83.754373,61.572633,32.166225,0.000000,1.847200,0.000000,0.000000,0.000000,0.000000,0.040012,8.002620,-8.002300
83.954264,61.517314,32.358309,0.000000,1.855198,0.000000,0.000000,0.000000,0.000000,0.040012,8.002703,-8.002217
84.154155,61.460461,32.549944,0.000000,1.863196,0.000000,0.000000,0.000000,0.000000,0.040012,8.002561,-8.002359
84.354046,61.402078,32.741118,0.000000,1.871195,0.000000,0.000000,0.000000,0.000000,0.040012,8.002640,-8.002280
84.553937,61.342167,32.931819,0.000000,1.879193,0.000000,0.000000,0.000000,0.000000,0.040012,8.002689,-8.002231
84.753828,61.280733,33.122035,0.000000,1.887191,0.000000,0.000000,0.000000,0.000000,0.040012,8.002557,-8.002363
84.953719,61.217779,33.311754,0.000000,1.895189,0.000000,0.000000,0.000000,0.000000,0.040012,8.002661,-8.002259
85.153610,61.153310,33.500963,0.000000,1.903187,0.000000,0.000000,0.000000,0.000000,0.040012,8.002676,-8.002244
85.353501,61.087330,33.689650,0.000000,1.911185,0.000000,0.000000,0.000000,0.000000,0.040014,8.002552,-8.002368
85.553393,61.019843,33.877803,0.000000,1.919184,0.000000,0.000000,0.000000,0.000000,0.040015,8.002680,-8.002240
85.753284,60.950853,34.065411,0.000000,1.927182,0.000000,0.000000,0.000000,0.000000,0.040013,8.002655,-8.002265
85.953175,60.880365,34.252461,0.000000,1.935180,0.000000,0.000000,0.000000,0.000000,0.040012,8.002556,-8.002364
86.153066,60.808383,34.438941,0.000000,1.943178,0.000000,0.000000,0.000000,0.000000,0.040013,8.002689,-8.002231
86.352957,60.734911,34.624839,0.000000,1.951177,0.000000,0.000000,0.000000,0.000000,0.040012,8.002628,-8.002292
86.552848,60.659956,34.810144,0.000000,1.959175,0.000000,0.000000,0.000000,0.000000,0.040012,8.002564,-8.002356
86.752739,60.583520,34.994844,0.000000,1.967173,0.000000,0.000000,0.000000,0.000000,0.040013,8.002698,-8.002222
86.952630,60.505610,35.178926,0.000000,1.975171,0.000000,0.000000,0.000000,0.000000,0.040015,8.002609,-8.002311
87.152521,60.426230,35.362379,0.000000,1.983170,0.000000,0.000000,0.000000,0.000000,0.040015,8.002583,-8.002337
87.352413,60.345385,35.545191,0.000000,1.991168,0.000000,0.000000,0.000000,0.000000,0.040013,8.002700,-8.002220
87.552304,60.263081,35.727351,0.000000,1.999166,0.000000,0.000000,0.000000,0.000000,0.040012,8.002586,-8.002334
87.752195,60.179322,35.908847,0.000000,2.007164,0.000000,0.000000,0.000000,0.000000,0.040012,8.002604,-8.002316
87.952086,60.094114,36.089667,0.000000,2.015162,0.000000,0.000000,0.000000,0.000000,0.040013,8.002696,-8.002224
88.151977,60.007463,36.269800,0.000000,2.023160,0.000000,0.000000,0.000000,0.000000,0.040012,8.002566,-8.002354
88.351868,59.919374,36.449234,0.000000,2.031159,0.000000,0.000000,0.000000,0.000000,0.040012,8.002618,-8.002302
88.551759,59.829853,36.627957,0.000000,2.039157,0.000000,0.000000,0.000000,0.000000,0.040013,8.002686,-8.002234
88.751650,59.738905,36.805959,0.000000,2.047155,0.000000,0.000000,0.000000,0.000000,0.040014,8.002549,-8.002371
88.951541,59.646536,36.983228,0.000000,2.055154,0.000000,0.000000,0.000000,0.000000,0.040015,8.002645,-8.002275
89.151432,59.552752,37.159753,0.000000,2.063152,0.000000,0.000000,0.000000,0.000000,0.040013,8.002674,-8.002246
89.351324,59.457560,37.335521,0.000000,2.071150,0.000000,0.000000,0.000000,0.000000,0.040012,8.002545,-8.002375
